season_id,age_group_id,region_id,club_id,league_group_id,division_name,group_name,match_id,round,round_no,round_date,time,home_team,away_team,organizer,venue,team_result,team_points,wo,livescore
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463838,4 05-11-2024,4,05-11-2024,ti 05‑11‑2024 18:30,Værløse,RSL ODENSE OBK,,Værløsehallerne,3-6,3-9,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463839,4 05-11-2024,4,05-11-2024,ti 05‑11‑2024 18:30,Skovshoved,Solrød Strand,,Krøyersvej,6-3,9-3,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463840,4 05-11-2024,4,05-11-2024,ti 05‑11‑2024 18:30,Højbjerg/Via Biler,Vendsyssel,,NES Arena 4-7,5-4,7-5,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463841,5 07-11-2024,5,07-11-2024,to 07‑11‑2024 19:00,Vendsyssel,Team Skælskør-Slagelse,,Skagen Tennis- og badmintonhaller,9-0,12-0,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463842,5 07-11-2024,5,07-11-2024,to 07‑11‑2024 18:30,Solrød Strand,Aalborg Triton,,Solrød Idrætscenter,7-2,10-2,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463843,5 07-11-2024,5,07-11-2024,to 07‑11‑2024 18:30,Hvidovre,Værløse,,HBC-Hallen,6-3,9-3,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463844,5 07-11-2024,5,07-11-2024,to 07‑11‑2024 18:30,RSL ODENSE OBK,Skovshoved,,OBK-­hallen,3-6,3-9,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463845,5 07-11-2024,5,07-11-2024,to 07‑11‑2024 18:30,Gentofte,Højbjerg/Via Biler,,GBK Hallen 1-4,3-6,3-9,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463846,6 26-11-2024,6,26-11-2024,ti 26‑11‑2024 19:00,Vendsyssel,Skovshoved,,Arena Nord,4-5,5-7,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463847,6 26-11-2024,6,26-11-2024,ti 26‑11‑2024 18:30,Solrød Strand,RSL ODENSE OBK,,Solrød Idrætscenter,6-3,9-3,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463848,6 26-11-2024,6,26-11-2024,ti 26‑11‑2024 18:30,Aalborg Triton,Gentofte,,Vester Mariendal Skole,0-9,0-12,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463849,6 26-11-2024,6,26-11-2024,ti 26‑11‑2024 18:30,Team Skælskør-Slagelse,Hvidovre,,Skælskør Badminton Center,5-4,7-5,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463850,6 26-11-2024,6,26-11-2024,ti 26‑11‑2024 18:30,Værløse,Højbjerg/Via Biler,,Værløsehallerne,4-5,5-7,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463851,7 29-11-2024,7,29-11-2024,fr 29‑11‑2024 18:30,Hvidovre,Vendsyssel,,HBC-Hallen,2-7,2-10,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463852,7 29-11-2024,7,29-11-2024,fr 29‑11‑2024 18:30,Højbjerg/Via Biler,Solrød Strand,,NES Arena 4-7,5-4,7-5,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463853,7 29-11-2024,7,29-11-2024,fr 29‑11‑2024 18:30,Skovshoved,Aalborg Triton,,Krøyersvej,9-0,12-0,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463854,7 29-11-2024,7,29-11-2024,fr 29‑11‑2024 18:30,RSL ODENSE OBK,Team Skælskør-Slagelse,,OBK-­hallen,5-4,7-5,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,463855,7 29-11-2024,7,29-11-2024,fr 29‑11‑2024 18:30,Gentofte,Værløse,,GBK Hallen 1-4,4-5,5-7,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,482383,8 18-02-2025,8,18-02-2025,ti 18‑02‑2025 18:30,Hvidovre,RSL ODENSE OBK,,HBC-Hallen,5-4,7-5,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,482384,8 18-02-2025,8,18-02-2025,ti 18‑02‑2025 19:00,Vendsyssel,Gentofte,,Arena Nord,6-3,9-3,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,482385,8 18-02-2025,8,18-02-2025,ti 18‑02‑2025 18:30,Team Skælskør-Slagelse,Solrød Strand,,Skælskør Badminton Center,5-4,7-5,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,482386,8 18-02-2025,8,18-02-2025,ti 18‑02‑2025 18:30,Skovshoved,Højbjerg/Via Biler,,Krøyersvej,2-7,2-10,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,482387,8 18-02-2025,8,18-02-2025,ti 18‑02‑2025 18:30,Aalborg Triton,Værløse,,Vester Mariendal Skole,2-7,2-10,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,482388,9 21-02-2025,9,21-02-2025,fr 21‑02‑2025 18:30,RSL ODENSE OBK,Aalborg Triton,,OBK-­hallen,7-2,10-2,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,482389,9 21-02-2025,9,21-02-2025,fr 21‑02‑2025 18:30,Gentofte,Hvidovre,,GBK Hallen,3-6,3-9,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,482390,9 21-02-2025,9,21-02-2025,fr 21‑02‑2025 18:30,Solrød Strand,Vendsyssel,,Solrød Idrætscenter,5-4,7-5,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,482391,9 21-02-2025,9,21-02-2025,fr 21‑02‑2025 18:30,Højbjerg/Via Biler,Team Skælskør-Slagelse,,NES Arena,7-2,10-2,,
2024,1,1,-3,16857,Badmintonligaen,Grundspil,482392,9 21-02-2025,9,21-02-2025,fr 21‑02‑2025 18:30,Værløse,Skovshoved,,Værløsehallerne,5-4,7-5,,
2024,1,1,-3,16858,Badmintonligaen,Guldkamp,483663,12 06-05-2025,12,06-05-2025,ti 06‑05‑2025 18:00,Vendsyssel,Højbjerg/Via Biler,,Frederiksberg Hallerne (Hal 4),5-1,5-1,,
2024,1,1,-3,17488,Badmintonligaen,Kvalifikationskamp liga/1. division,483659,12 07-05-2025,12,07-05-2025,on 07‑05‑2025 18:30,Gentofte,Langhøj,,GBK Hallen,5-0,5-0,,
2024,1,1,-3,17487,Badmintonligaen,Kvalifikationskamp nr. 8-9,483424,10 01-04-2025,10,01-04-2025,ti 01‑04‑2025 18:30,Værløse,Gentofte,,Værløsehallerne,5-1,5-1,,
2024,1,1,-3,17486,Badmintonligaen,Kvartfinaler,483465,10 01-04-2025,10,01-04-2025,ti 01‑04‑2025 18:30,Skovshoved,RSL ODENSE OBK,,Krøyersvej,4-5,5-7,,
2024,1,1,-3,17486,Badmintonligaen,Kvartfinaler,483466,10 01-04-2025,10,01-04-2025,ti 01‑04‑2025 18:30,Solrød Strand,Hvidovre,,Solrød Idrætscenter,5-2,5-2,,
2024,1,1,-3,17485,Badmintonligaen,Semifinaler,483660,11 03-04-2025,11,03-04-2025,to 03‑04‑2025 18:30,Højbjerg/Via Biler,RSL ODENSE OBK,,NES Arena,7-2,10-2,,
2024,1,1,-3,17485,Badmintonligaen,Semifinaler,483661,11 03-04-2025,11,03-04-2025,to 03‑04‑2025 19:00,Vendsyssel,Solrød Strand,,Arena Nord,5-1,5-1,,
2024,1,1,-3,17495,Badmintonligaen (oversidder-runder),Oversidder-runder/papirhold,483486,10 08-03-2025,10,08-03-2025,ti 11‑03‑2025 18:30,Højbjerg/Via Biler,Ukendt modstander,,Ukendt spillested,9-0,12-0,Afb.,
2024,1,1,-3,17495,Badmintonligaen (oversidder-runder),Oversidder-runder/papirhold,483487,10 08-03-2025,10,08-03-2025,lø 08‑03‑2025 15:30,Vendsyssel,Ukendt modstander,,Ukendt spillested,9-0,12-0,Afb.,
2024,1,1,-3,17495,Badmintonligaen (oversidder-runder),Oversidder-runder/papirhold,483504,10 08-03-2025,10,08-03-2025,lø 08‑03‑2025 16:30,Aalborg Triton,Ukendt modstander,,Ukendt spillested,9-0,12-0,Afb.,
2024,1,1,-3,17495,Badmintonligaen (oversidder-runder),Oversidder-runder/papirhold,483505,11 22-03-2025,11,22-03-2025,lø 22‑03‑2025 16:30,Aalborg Triton,Ukendt modstander,,Ukendt spillested,9-0,12-0,Afb.,
2024,1,1,-3,17495,Badmintonligaen (oversidder-runder),Oversidder-runder/papirhold,483665,12 05-04-2025,12,05-04-2025,lø 05‑04‑2025 10:00,Værløse,Ukendt modstander,,Ukendt spillested,9-0,12-0,Afb.,
2024,1,1,-3,17495,Badmintonligaen (oversidder-runder),Oversidder-runder/papirhold,483666,12 05-04-2025,12,05-04-2025,lø 05‑04‑2025 08:00,Gentofte,Ukendt modstander,,Ukendt spillested,9-0,12-0,Afb.,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482909,8 01-02-2025,8,01-02-2025,sø 02‑02‑2025 15:30,Langhøj,KBK Kbh.,,Langhøj Hallen 1-3,8-1,11-1,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482910,8 01-02-2025,8,01-02-2025,ti 28‑01‑2025 18:45,Aarhus AB,Hillerød,,Aarhus Badmintonhal,6-3,9-3,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482911,8 01-02-2025,8,01-02-2025,lø 01‑02‑2025 13:00,Solrød Strand 2,Lillerød,,Solrød Idrætscenter Hal A 1-3,4-5,5-7,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482912,8 01-02-2025,8,01-02-2025,lø 01‑02‑2025 16:00,Højbjerg 2,Greve,,NES Arena 4-6,1-8,1-11,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482913,9 22-02-2025,9,22-02-2025,sø 23‑02‑2025 14:00,Greve,Solrød Strand 2,,Greve Idræts Center,6-3,9-3,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482914,9 22-02-2025,9,22-02-2025,lø 22‑02‑2025 13:00,Lillerød,Højbjerg 2,,"Lillerød-Hallerne, Hal 1",8-1,11-1,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482915,9 22-02-2025,9,22-02-2025,lø 22‑02‑2025 13:30,Hillerød,Langhøj,,Hillerød Badmintonklub,4-5,5-7,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482916,9 22-02-2025,9,22-02-2025,lø 22‑02‑2025 16:30,KBK Kbh.,Aarhus AB,,KBK-Hallen,6-3,9-3,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482917,10 08-03-2025,10,08-03-2025,ma 10‑03‑2025 19:00,Langhøj,Lillerød,,Langhøj Hallen 1-3,6-3,9-3,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482918,10 08-03-2025,10,08-03-2025,lø 08‑03‑2025 15:30,Aarhus AB,Greve,,Aarhus Badmintonhal,4-5,5-7,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482919,10 08-03-2025,10,08-03-2025,ma 10‑03‑2025 19:00,Solrød Strand 2,KBK Kbh.,,Solrød Idrætscenter Hal A 1-3,4-5,5-7,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482920,10 08-03-2025,10,08-03-2025,ti 11‑03‑2025 18:30,Højbjerg 2,Hillerød,,NES Arena 4-6,3-6,3-9,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482921,11 22-03-2025,11,22-03-2025,ma 24‑03‑2025 19:00,Greve,Langhøj,,Greve Idræts Center,5-4,7-5,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482922,11 22-03-2025,11,22-03-2025,lø 22‑03‑2025 13:00,Lillerød,Aarhus AB,,"Lillerød-Hallerne, Hal 1",8-1,11-1,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482923,11 22-03-2025,11,22-03-2025,ma 24‑03‑2025 19:00,Hillerød,Solrød Strand 2,,Hillerød Badmintonklub,4-5,5-7,,
2024,1,1,-3,16862,1. division,Kvalifikation til Badmintonligaen,482924,11 22-03-2025,11,22-03-2025,ma 24‑03‑2025 18:30,KBK Kbh.,Højbjerg 2,,KBK-Hallen,7-2,10-2,,
2024,1,1,-3,16864,1. division,Kvalifikationskampe til 1. division,483652,12 05-04-2025,12,05-04-2025,lø 05‑04‑2025 11:00,Gentofte 2,KMB2010,,Værløsehallerne 2-4,5-0,5-0,,
2024,1,1,-3,16864,1. division,Kvalifikationskampe til 1. division,483653,12 05-04-2025,12,05-04-2025,lø 05‑04‑2025 15:15,Viby J,Greve 2,,Randers Badmintonhaller 4-6,7-5,7-5,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482925,8 01-02-2025,8,01-02-2025,lø 01‑02‑2025 17:00,RSL ODENSE OBK 2,Gentofte 2,,OBK-­hallen 2-4,6-3,9-3,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482926,8 01-02-2025,8,01-02-2025,lø 01‑02‑2025 16:00,Kolding BK,Hvidovre 2,,Kolding Ketsjercenter,5-4,7-5,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482927,8 01-02-2025,8,01-02-2025,lø 01‑02‑2025 12:30,Viby J,Værløse 2,,Viby Badmintonhal,2-7,2-10,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482928,8 01-02-2025,8,01-02-2025,lø 01‑02‑2025 12:00,Ikast,Skovshoved 2,,Ikast Brande Arena,4-5,5-7,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482929,9 22-02-2025,9,22-02-2025,lø 22‑02‑2025 13:00,Skovshoved 2,Viby J,,Krøyersvej 1-3,4-5,5-7,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482930,9 22-02-2025,9,22-02-2025,lø 22‑02‑2025 14:30,Værløse 2,Ikast,,Værløsehallerne 1-3,6-3,9-3,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482931,9 22-02-2025,9,22-02-2025,lø 22‑02‑2025 14:30,Hvidovre 2,RSL ODENSE OBK 2,,HBC-Hallen 2-5,6-3,9-3,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482932,9 22-02-2025,9,22-02-2025,lø 22‑02‑2025 11:00,Gentofte 2,Kolding BK,,GBK Hallen 1-4,4-5,5-7,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482933,10 08-03-2025,10,08-03-2025,ti 11‑03‑2025 18:00,RSL ODENSE OBK 2,Værløse 2,,OBK-­hallen 2-4,8-1,11-1,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482934,10 08-03-2025,10,08-03-2025,lø 08‑03‑2025 16:00,Kolding BK,Skovshoved 2,,Kolding Ketsjercenter,4-5,5-7,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482935,10 08-03-2025,10,08-03-2025,lø 08‑03‑2025 16:00,Viby J,Gentofte 2,,Viby Badmintonhal,6-3,9-3,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482936,10 08-03-2025,10,08-03-2025,ti 11‑03‑2025 19:00,Ikast,Hvidovre 2,,Ikast Brande Arena,4-5,5-7,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482937,11 22-03-2025,11,22-03-2025,ma 24‑03‑2025 18:30,Skovshoved 2,RSL ODENSE OBK 2,,Krøyersvej 1-3,6-3,9-3,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482938,11 22-03-2025,11,22-03-2025,ma 24‑03‑2025 18:30,Værløse 2,Kolding BK,,Værløsehallerne 2-5,3-6,3-9,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482939,11 22-03-2025,11,22-03-2025,ma 24‑03‑2025 19:00,Hvidovre 2,Viby J,,HBC-Hallen 2-5,8-1,11-1,,
2024,1,1,-3,16863,1. division,Nedrykning fra 1. division,482940,11 22-03-2025,11,22-03-2025,lø 22‑03‑2025 11:00,Gentofte 2,Ikast,,GBK Hallen 1-4,8-1,11-1,,
2024,1,1,-3,16860,1. division,Pulje 1,463856,1 07-09-2024,1,07-09-2024,lø 07‑09‑2024 16:00,RSL ODENSE OBK 2,Viby J,RSL ODENSE OBK,OBK-­hallen 2-4,8-1,11-1,,
2024,1,1,-3,16860,1. division,Pulje 1,463857,1 07-09-2024,1,07-09-2024,ma 09‑09‑2024 19:00,Langhøj,Højbjerg 2,Langhøj,Langhøj Hallen 1-3,5-4,7-5,,
2024,1,1,-3,16860,1. division,Pulje 1,463858,1 07-09-2024,1,07-09-2024,lø 07‑09‑2024 11:30,Ikast,Aarhus AB,Ikast,Ikast Brande Arena,1-8,1-11,,
2024,1,1,-3,16860,1. division,Pulje 1,463859,1 07-09-2024,1,07-09-2024,lø 07‑09‑2024 16:00,Kolding BK,Solrød Strand 2,Kolding BK,Kolding Ketsjercenter,4-5,5-7,,
2024,1,1,-3,16860,1. division,Pulje 1,463860,2 21-09-2024,2,21-09-2024,lø 21‑09‑2024 15:00,Aarhus AB,RSL ODENSE OBK 2,Aarhus AB,Aarhus Badmintonhal,7-2,10-2,,
2024,1,1,-3,16860,1. division,Pulje 1,463861,2 21-09-2024,2,21-09-2024,ma 23‑09‑2024 18:30,Solrød Strand 2,Langhøj,Solrød Strand,Solrød Idrætscenter Hal A 1-3,3-6,3-9,,
2024,1,1,-3,16860,1. division,Pulje 1,463862,2 21-09-2024,2,21-09-2024,lø 21‑09‑2024 13:00,Viby J,Ikast,Viby J,Viby Badmintonhal,5-4,7-5,,
2024,1,1,-3,16860,1. division,Pulje 1,463863,2 21-09-2024,2,21-09-2024,sø 22‑09‑2024 14:00,Højbjerg 2,Kolding BK,Højbjerg,NES Arena 4-6,6-3,9-3,,
2024,1,1,-3,16860,1. division,Pulje 1,463864,3 05-10-2024,3,05-10-2024,lø 05‑10‑2024 16:00,Langhøj,RSL ODENSE OBK 2,Langhøj,Langhøj Hallen 1-3,7-2,10-2,,
2024,1,1,-3,16860,1. division,Pulje 1,463865,3 05-10-2024,3,05-10-2024,ma 14‑10‑2024 19:00,Højbjerg 2,Viby J,Højbjerg,NES Arena,5-4,7-5,,
2024,1,1,-3,16860,1. division,Pulje 1,463866,3 05-10-2024,3,05-10-2024,lø 05‑10‑2024 16:00,Kolding BK,Ikast,Kolding BK,Kolding Ketsjercenter,7-2,10-2,,
2024,1,1,-3,16860,1. division,Pulje 1,463867,3 05-10-2024,3,05-10-2024,sø 06‑10‑2024 13:00,Solrød Strand 2,Aarhus AB,Solrød Strand,Solrød Idrætscenter Hal A 1-3,7-2,10-2,,
2024,1,1,-3,16860,1. division,Pulje 1,463868,4 26-10-2024,4,26-10-2024,lø 26‑10‑2024 12:00,Viby J,Langhøj,Viby J,Viby Badmintonhal,4-5,5-7,,
2024,1,1,-3,16860,1. division,Pulje 1,463869,4 26-10-2024,4,26-10-2024,lø 26‑10‑2024 11:30,Ikast,Højbjerg 2,Ikast,Ikast Brande Arena,1-8,1-11,,
2024,1,1,-3,16860,1. division,Pulje 1,463870,4 26-10-2024,4,26-10-2024,lø 26‑10‑2024 12:00,Aarhus AB,Kolding BK,Aarhus AB,Aarhus Badmintonhal,8-1,11-1,,
2024,1,1,-3,16860,1. division,Pulje 1,463871,4 26-10-2024,4,26-10-2024,lø 26‑10‑2024 16:00,RSL ODENSE OBK 2,Solrød Strand 2,RSL ODENSE OBK,OBK-­hallen 2-4,5-4,7-5,,
2024,1,1,-3,16860,1. division,Pulje 1,463872,5 16-11-2024,5,16-11-2024,lø 16‑11‑2024 13:00,Solrød Strand 2,Viby J,Solrød Strand,Solrød Idrætscenter Hal A 1-3,7-2,10-2,,
2024,1,1,-3,16860,1. division,Pulje 1,463873,5 16-11-2024,5,16-11-2024,sø 17‑11‑2024 12:00,Aarhus AB,Højbjerg 2,Aarhus AB,Aarhus Badmintonhal,6-3,9-3,,
2024,1,1,-3,16860,1. division,Pulje 1,463874,5 16-11-2024,5,16-11-2024,sø 17‑11‑2024 14:00,Langhøj,Ikast,Langhøj,Langhøj Hallen 1-3,9-0,12-0,,
2024,1,1,-3,16860,1. division,Pulje 1,463875,5 16-11-2024,5,16-11-2024,lø 16‑11‑2024 16:00,RSL ODENSE OBK 2,Kolding BK,RSL ODENSE OBK,OBK-­hallen 2-4,6-3,9-3,,
2024,1,1,-3,16860,1. division,Pulje 1,463876,6 07-12-2024,6,07-12-2024,lø 07‑12‑2024 11:00,Ikast,RSL ODENSE OBK 2,Ikast,Ikast Brande Arena,5-4,7-5,,
2024,1,1,-3,16860,1. division,Pulje 1,463877,6 07-12-2024,6,07-12-2024,ti 10‑12‑2024 19:00,Kolding BK,Langhøj,Kolding BK,Kolding Ketsjercenter,3-6,3-9,,
2024,1,1,-3,16860,1. division,Pulje 1,463878,6 07-12-2024,6,07-12-2024,lø 07‑12‑2024 13:00,Viby J,Aarhus AB,Viby J,Viby Badmintonhal,5-4,7-5,,
2024,1,1,-3,16860,1. division,Pulje 1,463879,6 07-12-2024,6,07-12-2024,lø 07‑12‑2024 16:00,Højbjerg 2,Solrød Strand 2,Højbjerg,NES Arena 4-6,3-6,3-9,,
2024,1,1,-3,16860,1. division,Pulje 1,463880,7 11-01-2025,7,11-01-2025,ma 13‑01‑2025 18:30,Højbjerg 2,RSL ODENSE OBK 2,Højbjerg,NES Arena 2-4,5-4,7-5,,
2024,1,1,-3,16860,1. division,Pulje 1,463881,7 11-01-2025,7,11-01-2025,lø 11‑01‑2025 16:00,Kolding BK,Viby J,Kolding BK,Kolding Ketsjercenter,6-3,9-3,,
2024,1,1,-3,16860,1. division,Pulje 1,463882,7 11-01-2025,7,11-01-2025,lø 11‑01‑2025 13:00,Solrød Strand 2,Ikast,Solrød Strand,Solrød Idrætscenter Hal A 1-3,6-3,9-3,,
2024,1,1,-3,16860,1. division,Pulje 1,463883,7 11-01-2025,7,11-01-2025,lø 11‑01‑2025 16:00,Langhøj,Aarhus AB,Langhøj,Langhøj Hallen 1-3,4-5,5-7,,
2024,1,1,-3,16861,1. division,Pulje 2,463884,1 07-09-2024,1,07-09-2024,lø 07‑09‑2024 16:30,KBK Kbh.,Greve,KBK Kbh.,KBK-Hallen,4-5,5-7,,
2024,1,1,-3,16861,1. division,Pulje 2,463885,1 07-09-2024,1,07-09-2024,sø 08‑09‑2024 12:30,Værløse 2,Skovshoved 2,Værløse,Værløsehallerne 2-4,5-4,7-5,,
2024,1,1,-3,16861,1. division,Pulje 2,463886,1 07-09-2024,1,07-09-2024,lø 07‑09‑2024 15:00,Gentofte 2,Hillerød,Gentofte,GBK Hallen 1-4,2-7,2-10,,
2024,1,1,-3,16861,1. division,Pulje 2,463887,1 07-09-2024,1,07-09-2024,sø 08‑09‑2024 14:00,Lillerød,Hvidovre 2,Lillerød,"Lillerød-Hallerne, Hal 1 3-3",7-2,10-2,,
2024,1,1,-3,16861,1. division,Pulje 2,463888,2 21-09-2024,2,21-09-2024,lø 21‑09‑2024 17:00,Hillerød,KBK Kbh.,Hillerød,Hillerød Badmintonklub,8-1,11-1,,
2024,1,1,-3,16861,1. division,Pulje 2,463889,2 21-09-2024,2,21-09-2024,ma 23‑09‑2024 19:00,Hvidovre 2,Værløse 2,Hvidovre,HBC-Hallen 2-5,4-5,5-7,,
2024,1,1,-3,16861,1. division,Pulje 2,463890,2 21-09-2024,2,21-09-2024,sø 22‑09‑2024 14:00,Greve,Gentofte 2,Greve,Greve Idræts Center,9-0,12-0,,
2024,1,1,-3,16861,1. division,Pulje 2,463891,2 21-09-2024,2,21-09-2024,lø 21‑09‑2024 13:00,Skovshoved 2,Lillerød,Skovshoved,Krøyersvej,4-5,5-7,,
