season_id,age_group_id,region_id,club_id,league_group_id,division_name,group_name,match_id,round,round_no,round_date,time,home_team,away_team,organizer,venue,team_result,team_points,wo,livescore
2021,1,1,-3,13945,Badmintonligaen,Grundspil,407041,3 02-09-2021,3,02-09-2021,to 02‑09‑2021 18:30,RSL ODENSE OBK,Solrød Strand,,OBK-­hallen,5-4,7-5,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,407042,3 02-09-2021,3,02-09-2021,to 02‑09‑2021 19:00,Greve,Team Skælskør-Slagelse,,Greve Idræts Center hal 1,0-9,0-12,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,407043,3 02-09-2021,3,02-09-2021,to 02‑09‑2021 18:30,Gentofte,Vendsyssel,,GBK Hallen 1-4,6-3,9-3,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,407044,3 02-09-2021,3,02-09-2021,to 02‑09‑2021 18:30,Højbjerg/Via Biler,Værløse,,NES Arena,7-2,10-2,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,407045,4 07-09-2021,4,07-09-2021,ti 07‑09‑2021 19:00,Solrød Strand,Gentofte,,Solrød Idrætscenter Hal A,4-5,5-7,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,407046,4 07-09-2021,4,07-09-2021,ti 07‑09‑2021 18:00,Vendsyssel,Greve,,Arena Nord,9-0,12-0,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,407047,4 07-09-2021,4,07-09-2021,ti 07‑09‑2021 18:30,Team Skælskør-Slagelse,Højbjerg/Via Biler,,Skælskør Badminton Center,4-5,5-7,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,407048,4 07-09-2021,4,07-09-2021,ti 07‑09‑2021 18:30,Skovshoved,RSL ODENSE OBK,,Krøyersvej,5-4,7-5,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,407049,4 07-09-2021,4,07-09-2021,ti 07‑09‑2021 19:00,Værløse,Aarhus AB,,Værløsehallerne 2-6,7-2,10-2,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,409304,5 08-11-2021,5,08-11-2021,ma 08‑11‑2021 19:00,Værløse,Greve,,Værløsehallerne 2-6,9-0,12-0,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,409305,5 08-11-2021,5,08-11-2021,ma 08‑11‑2021 19:00,Vendsyssel,Højbjerg/Via Biler,,Arena Nord,8-1,11-1,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,409306,5 08-11-2021,5,08-11-2021,ma 08‑11‑2021 18:30,Team Skælskør-Slagelse,RSL ODENSE OBK,,Skælskør Badminton Center,7-2,10-2,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,409307,5 08-11-2021,5,08-11-2021,ma 08‑11‑2021 18:30,Gentofte,Skovshoved,,GBK Hallen,4-5,5-7,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,409308,5 08-11-2021,5,08-11-2021,ma 08‑11‑2021 18:30,Aarhus AB,Solrød Strand,,Aarhus Badmintonhal,0-9,0-12,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422156,6 04-01-2022,6,04-01-2022,ti 04‑01‑2022 18:30,Skovshoved,Greve,,Krøyersvej,8-1,11-1,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422157,6 04-01-2022,6,04-01-2022,ti 04‑01‑2022 18:30,Højbjerg/Via Biler,RSL ODENSE OBK,,NES Arena,6-3,9-3,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422158,6 04-01-2022,6,04-01-2022,ti 04‑01‑2022 18:30,Vendsyssel,Solrød Strand,,Arena Nord,6-3,9-3,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422159,6 04-01-2022,6,04-01-2022,ti 04‑01‑2022 19:00,Værløse,Team Skælskør-Slagelse,,Værløsehallerne,8-1,11-1,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422160,6 04-01-2022,6,04-01-2022,ti 04‑01‑2022 18:30,Gentofte,Aarhus AB,,GBK Hallen 1-4,5-4,7-5,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422161,7 06-01-2022,7,06-01-2022,to 06‑01‑2022 19:00,Greve,Gentofte,,Greve Idræts Center hal 1,0-9,0-12,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422162,7 06-01-2022,7,06-01-2022,to 06‑01‑2022 18:30,Aarhus AB,Højbjerg/Via Biler,,Aarhus Badmintonhal,0-9,0-12,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422163,7 06-01-2022,7,06-01-2022,to 06‑01‑2022 18:30,Solrød Strand,Skovshoved,,Solrød Idrætscenter Hal A,2-7,2-10,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422164,7 06-01-2022,7,06-01-2022,to 06‑01‑2022 18:30,Team Skælskør-Slagelse,Vendsyssel,,Skælskør Badminton Center,2-7,2-10,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422165,7 06-01-2022,7,06-01-2022,to 06‑01‑2022 18:30,RSL ODENSE OBK,Værløse,,OBK-­hallen,5-4,7-5,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422166,8 22-02-2022,8,22-02-2022,ti 22‑02‑2022 18:30,Højbjerg/Via Biler,Greve,,NES Arena,8-1,11-1,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422167,8 22-02-2022,8,22-02-2022,ti 22‑02‑2022 18:30,Gentofte,RSL ODENSE OBK,,GBK Hallen 1-4,6-3,9-3,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422168,8 22-02-2022,8,22-02-2022,ti 22‑02‑2022 19:00,Værløse,Solrød Strand,,Værløsehallerne,7-2,10-2,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422169,8 22-02-2022,8,22-02-2022,ti 22‑02‑2022 18:30,Skovshoved,Team Skælskør-Slagelse,,Krøyersvej,5-4,7-5,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422170,8 22-02-2022,8,22-02-2022,ti 22‑02‑2022 19:00,Vendsyssel,Aarhus AB,,Arena Nord,7-2,10-2,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422171,9 24-02-2022,9,24-02-2022,to 24‑02‑2022 18:30,Højbjerg/Via Biler,Gentofte,,NES Arena,6-3,9-3,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422172,9 24-02-2022,9,24-02-2022,to 24‑02‑2022 18:30,Solrød Strand,Team Skælskør-Slagelse,,Solrød Idrætscenter,4-5,5-7,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422173,9 24-02-2022,9,24-02-2022,to 24‑02‑2022 18:30,RSL ODENSE OBK,Vendsyssel,,OBK-­hallen,1-8,1-11,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422174,9 24-02-2022,9,24-02-2022,to 24‑02‑2022 18:30,Skovshoved,Værløse,,Krøyersvej,7-2,10-2,,
2021,1,1,-3,13945,Badmintonligaen,Grundspil,422175,9 24-02-2022,9,24-02-2022,to 24‑02‑2022 19:00,Greve,Aarhus AB,,Greve Idræts Center hal 1,3-6,3-9,,
2021,1,1,-3,13947,Badmintonligaen,Kvalifikationskamp mod 1. division,423547,0/12 19-04-2022,,,ti 19‑04‑2022 18:30,Aarhus AB,Hvidovre,,Aarhus Badmintonhal,7-2,10-2,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405771,1 11-09-2021,1,11-09-2021,lø 11‑09‑2021 13:00,Skovshoved 2,Værløse 2,Skovshoved,Krøyersvej,9-0,12-0,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405772,1 11-09-2021,1,11-09-2021,on 15‑09‑2021 19:00,Aalborg Triton,Viby J,Aalborg Triton,Vester Mariendal Skole,5-4,7-5,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405773,1 11-09-2021,1,11-09-2021,to 16‑09‑2021 19:00,Kolding BK,Højbjerg 2,Kolding BK,Kolding Ketsjercenter,5-4,7-5,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405774,1 11-09-2021,1,11-09-2021,ma 13‑09‑2021 19:00,Ikast,abc Aalborg,Ikast,Nordre Skole,7-2,10-2,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405775,2 25-09-2021,2,25-09-2021,ti 21‑09‑2021 19:00,Højbjerg 2,Skovshoved 2,Højbjerg,NES Arena,4-5,5-7,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405776,2 25-09-2021,2,25-09-2021,lø 25‑09‑2021 15:30,abc Aalborg,Aalborg Triton,abc Aalborg,Mellervang­hallen 2-4,1-8,1-11,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405777,2 25-09-2021,2,25-09-2021,ti 21‑09‑2021 19:00,Værløse 2,Kolding BK,Værløse,Værløsehallerne 2-4,4-5,5-7,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405778,2 25-09-2021,2,25-09-2021,fr 08‑10‑2021 18:30,Viby J,Ikast,Viby J,Viby Badmintonhal,5-4,7-5,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405779,3 09-10-2021,3,09-10-2021,lø 09‑10‑2021 15:00,Aalborg Triton,Skovshoved 2,Aalborg Triton,Vester Mariendal Skole,4-5,5-7,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405780,3 09-10-2021,3,09-10-2021,ti 05‑10‑2021 19:00,Viby J,Værløse 2,Viby J,Viby Badmintonhal,4-5,5-7,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405781,3 09-10-2021,3,09-10-2021,lø 09‑10‑2021 17:00,Ikast,Kolding BK,Ikast,Ikast Brande Arena 2-4,6-3,9-3,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405782,3 09-10-2021,3,09-10-2021,lø 09‑10‑2021 15:30,abc Aalborg,Højbjerg 2,abc Aalborg,Mellervang­hallen 1-3,1-8,1-11,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405783,4 30-10-2021,4,30-10-2021,sø 31‑10‑2021 12:30,Værløse 2,Aalborg Triton,Værløse,Værløsehallerne 2-4,7-2,10-2,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405784,4 30-10-2021,4,30-10-2021,lø 30‑10‑2021 15:00,Kolding BK,Viby J,Kolding BK,Kolding Ketsjercenter,5-4,7-5,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405785,4 30-10-2021,4,30-10-2021,sø 31‑10‑2021 13:00,Højbjerg 2,Ikast,Højbjerg,NES Arena,6-3,9-3,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405786,4 30-10-2021,4,30-10-2021,lø 30‑10‑2021 16:00,Skovshoved 2,abc Aalborg,Skovshoved,Krøyersvej,8-1,11-1,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405787,5 20-11-2021,5,20-11-2021,lø 20‑11‑2021 15:30,abc Aalborg,Værløse 2,abc Aalborg,Mellervang­hallen 2-4,3-6,3-9,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405788,5 20-11-2021,5,20-11-2021,sø 21‑11‑2021 13:00,Højbjerg 2,Viby J,Højbjerg,NES Arena,6-3,9-3,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405789,5 20-11-2021,5,20-11-2021,lø 20‑11‑2021 15:00,Aalborg Triton,Kolding BK,Aalborg Triton,Gigantium,6-3,9-3,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405790,5 20-11-2021,5,20-11-2021,lø 20‑11‑2021 16:00,Skovshoved 2,Ikast,Skovshoved,Krøyersvej,5-4,7-5,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405791,6 11-12-2021,6,11-12-2021,ti 11‑01‑2022 19:00,Kolding BK,Skovshoved 2,Kolding BK,Kolding Ketsjercenter,5-4,7-5,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405792,6 11-12-2021,6,11-12-2021,lø 11‑12‑2021 16:00,Ikast,Aalborg Triton,Ikast,Ikast Brande Arena 2-4,4-5,5-7,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405793,6 11-12-2021,6,11-12-2021,ti 07‑12‑2021 19:00,Værløse 2,Højbjerg 2,Værløse,Værløsehallerne 1-3,4-5,5-7,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405794,6 11-12-2021,6,11-12-2021,lø 11‑12‑2021 16:00,Viby J,abc Aalborg,Viby J,Viby Badmintonhal,6-3,9-3,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405795,7 15-01-2022,7,15-01-2022,ma 17‑01‑2022 19:00,Viby J,Skovshoved 2,Viby J,Viby Badmintonhal,2-7,2-10,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405796,7 15-01-2022,7,15-01-2022,ti 11‑01‑2022 19:00,Ikast,Værløse 2,Ikast,Ikast Brande Arena 2-4,5-4,7-5,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405797,7 15-01-2022,7,15-01-2022,lø 15‑01‑2022 15:30,abc Aalborg,Kolding BK,abc Aalborg,Mellervang­hallen 1-3,3-6,3-9,,
2021,1,1,-3,13760,1. division (grundspil),Pulje 1,405798,7 15-01-2022,7,15-01-2022,lø 15‑01‑2022 15:00,Aalborg Triton,Højbjerg 2,Aalborg Triton,Vester Mariendal Skole,4-5,5-7,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405799,1 11-09-2021,1,11-09-2021,sø 12‑09‑2021 14:00,Lillerød,Hillerød,Lillerød,"Lillerød-Hallerne, Hal 1 3-3",6-3,9-3,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405800,1 11-09-2021,1,11-09-2021,lø 11‑09‑2021 13:30,Hvidovre,KMB2010,Hvidovre,HBC-Hallen 2-4,5-4,7-5,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405801,1 11-09-2021,1,11-09-2021,lø 11‑09‑2021 13:00,Solrød Strand 2,Greve 2,Solrød Strand,Solrød Idrætscenter Hal A,8-1,11-1,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,407019,1 11-09-2021,1,11-09-2021,lø 11‑09‑2021 16:00,KBK Kbh.,Lyngby,KBK Kbh.,KBK-Hallen,6-3,9-3,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405803,2 25-09-2021,2,25-09-2021,lø 25‑09‑2021 16:00,Greve 2,Lillerød,Greve,Greve Idræts Center hal 2,2-7,2-10,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405804,2 25-09-2021,2,25-09-2021,lø 25‑09‑2021 11:30,Lyngby,Hvidovre,Lyngby,Engelsborg Hallen,2-7,2-10,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405805,2 25-09-2021,2,25-09-2021,ma 20‑09‑2021 19:00,Hillerød,Solrød Strand 2,Hillerød,Hillerød Badmintonklub 5-7,4-5,5-7,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,407020,2 25-09-2021,2,25-09-2021,lø 25‑09‑2021 16:00,KMB2010,KBK Kbh.,KMB2010,KMB-Hallen 6-8,4-5,5-7,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405807,3 09-10-2021,3,09-10-2021,lø 09‑10‑2021 13:30,Hvidovre,Lillerød,Hvidovre,HBC-Hallen 2-4,8-1,11-1,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405808,3 09-10-2021,3,09-10-2021,ti 05‑10‑2021 19:00,KMB2010,Hillerød,KMB2010,KMB-Hallen 6-8,7-2,10-2,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405810,3 09-10-2021,3,09-10-2021,lø 09‑10‑2021 11:30,Lyngby,Greve 2,Lyngby,Engelsborg Hallen,9-0,12-0,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,407021,3 09-10-2021,3,09-10-2021,lø 09‑10‑2021 16:00,KBK Kbh.,Solrød Strand 2,KBK Kbh.,KBK-Hallen,5-4,7-5,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405811,4 30-10-2021,4,30-10-2021,lø 30‑10‑2021 17:00,Hillerød,Hvidovre,Hillerød,Hillerød Badmintonklub 5-7,3-6,3-9,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405812,4 30-10-2021,4,30-10-2021,sø 31‑10‑2021 12:00,Solrød Strand 2,KMB2010,Solrød Strand,Solrød Idrætscenter Hal A,2-7,2-10,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405814,4 30-10-2021,4,30-10-2021,lø 30‑10‑2021 14:00,Lillerød,Lyngby,Lillerød,"Lillerød-Hallerne, Hal 1 3-3",7-2,10-2,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,407022,4 30-10-2021,4,30-10-2021,lø 30‑10‑2021 15:00,Greve 2,KBK Kbh.,Greve,Greve Idræts Center hal 2,1-8,1-11,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405815,5 20-11-2021,5,20-11-2021,lø 20‑11‑2021 11:30,Lyngby,Hillerød,Lyngby,Engelsborg Hallen,5-4,7-5,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405816,5 20-11-2021,5,20-11-2021,sø 21‑11‑2021 18:00,Greve 2,KMB2010,Greve,Greve Idræts Center hal 2,0-9,0-12,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405817,5 20-11-2021,5,20-11-2021,lø 20‑11‑2021 13:30,Hvidovre,Solrød Strand 2,Hvidovre,HBC-Hallen 2-4,6-3,9-3,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,408525,5 20-11-2021,5,20-11-2021,sø 21‑11‑2021 14:00,Lillerød,KBK Kbh.,Lillerød,"Lillerød-Hallerne, Hal 1 3-3",5-4,7-5,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405819,6 11-12-2021,6,11-12-2021,lø 11‑12‑2021 13:00,Solrød Strand 2,Lillerød,Solrød Strand,Solrød Idrætscenter Hal A,6-3,9-3,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405821,6 11-12-2021,6,11-12-2021,ti 07‑12‑2021 19:00,Hillerød,Greve 2,Hillerød,Hillerød Badmintonklub,7-2,10-2,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405822,6 11-12-2021,6,11-12-2021,ma 06‑12‑2021 19:00,KMB2010,Lyngby,KMB2010,KMB-Hallen,7-2,10-2,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,407024,6 11-12-2021,6,11-12-2021,lø 11‑12‑2021 16:00,KBK Kbh.,Hvidovre,KBK Kbh.,KBK-Hallen,5-4,7-5,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405823,7 15-01-2022,7,15-01-2022,lø 15‑01‑2022 16:00,KMB2010,Lillerød,KMB2010,KMB-Hallen 6-8,8-1,11-1,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405825,7 15-01-2022,7,15-01-2022,ma 17‑01‑2022 19:00,Lyngby,Solrød Strand 2,Lyngby,Engelsborg Hallen,3-6,3-9,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,405826,7 15-01-2022,7,15-01-2022,lø 15‑01‑2022 13:30,Hvidovre,Greve 2,Hvidovre,HBC-Hallen 2-4,8-1,11-1,,
2021,1,1,-3,13761,1. division (grundspil),Pulje 2,407025,7 15-01-2022,7,15-01-2022,ti 22‑02‑2022 19:00,KBK Kbh.,Hillerød,KBK Kbh.,KBK-Hallen,6-3,9-3,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423092,8 05-02-2022,8,05-02-2022,lø 05‑02‑2022 15:00,Aalborg Triton,Lillerød,,Vester Mariendal Skole,8-1,11-1,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423093,8 05-02-2022,8,05-02-2022,lø 05‑02‑2022 16:00,Ikast,KBK Kbh.,,Ikast Brande Arena,3-6,3-9,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423094,8 05-02-2022,8,05-02-2022,lø 05‑02‑2022 17:00,Kolding BK,Hvidovre,,Kolding Ketsjercenter,4-5,5-7,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423095,8 05-02-2022,8,05-02-2022,ma 07‑02‑2022 19:30,Viby J,KMB2010,,Viby Badmintonhal,1-8,1-11,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423096,9 26-02-2022,9,26-02-2022,lø 26‑02‑2022 16:00,KMB2010,Kolding BK,,KMB-Hallen 6-8,6-3,9-3,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423097,9 26-02-2022,9,26-02-2022,lø 26‑02‑2022 13:30,Hvidovre,Viby J,,HBC-Hallen 2-4,6-3,9-3,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423098,9 26-02-2022,9,26-02-2022,lø 26‑02‑2022 16:00,KBK Kbh.,Aalborg Triton,,KBK-Hallen 2-4,7-2,10-2,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423099,9 26-02-2022,9,26-02-2022,lø 26‑02‑2022 13:00,Lillerød,Ikast,,"Lillerød-Hallerne, Hal 1 3-3",8-1,11-1,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423100,10 12-03-2022,10,12-03-2022,lø 12‑03‑2022 15:00,Aalborg Triton,Hvidovre,,Vester Mariendal Skole,1-8,1-11,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423101,10 12-03-2022,10,12-03-2022,sø 27‑02‑2022 17:00,Ikast,KMB2010,,Ikast Brande Arena,0-9,0-12,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423102,10 12-03-2022,10,12-03-2022,ti 15‑03‑2022 19:00,Kolding BK,Lillerød,,Kolding Ketsjercenter,7-2,10-2,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423103,10 12-03-2022,10,12-03-2022,sø 13‑03‑2022 16:00,Viby J,KBK Kbh.,,Viby Badmintonhal,5-4,7-5,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423104,11 26-03-2022,11,26-03-2022,sø 27‑03‑2022 13:00,KMB2010,Aalborg Triton,,KMB-Hallen 6-8,8-1,11-1,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423105,11 26-03-2022,11,26-03-2022,lø 26‑03‑2022 17:00,Hvidovre,Ikast,,HBC-Hallen 2-4,7-2,10-2,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423106,11 26-03-2022,11,26-03-2022,lø 26‑03‑2022 16:00,KBK Kbh.,Kolding BK,,KBK-Hallen 2-4,4-5,5-7,,
2021,1,1,-3,14461,1. division (slutspil),Kvalifikation til Badmintonligaen,423107,11 26-03-2022,11,26-03-2022,ma 28‑03‑2022 19:00,Lillerød,Viby J,,"Lillerød-Hallerne, Hal 1 3-3",5-4,7-5,,
2021,1,1,-3,14491,1. division (slutspil),Kvalifikationskampe mod 2. division,423548,12 09-04-2022,12,09-04-2022,lø 09‑04‑2022 15:30,Karlslunde,abc Aalborg,,Karlslunde Idrætscenter hal 2,5-2,5-2,,
2021,1,1,-3,14491,1. division (slutspil),Kvalifikationskampe mod 2. division,423549,12 09-04-2022,12,09-04-2022,lø 09‑04‑2022 14:00,Lyngby,Aarhus AB 2,,Engelsborg Hallen,5-1,5-1,,
2021,1,1,-3,14462,1. division (slutspil),Nedrykning fra 1. division,423108,8 05-02-2022,8,05-02-2022,lø 05‑02‑2022 13:45,Skovshoved 2,Greve 2,,Krøyersvej,7-2,10-2,,
2021,1,1,-3,14462,1. division (slutspil),Nedrykning fra 1. division,423109,8 05-02-2022,8,05-02-2022,lø 05‑02‑2022 16:00,Højbjerg 2,Hillerød,,NES Arena,8-1,11-1,,
2021,1,1,-3,14462,1. division (slutspil),Nedrykning fra 1. division,423110,8 05-02-2022,8,05-02-2022,sø 06‑02‑2022 12:30,Værløse 2,Lyngby,,Værløsehallerne,7-2,10-2,,
2021,1,1,-3,14462,1. division (slutspil),Nedrykning fra 1. division,423111,8 05-02-2022,8,05-02-2022,lø 05‑02‑2022 15:30,abc Aalborg,Solrød Strand 2,,Mellervang­hallen,2-7,2-10,,
