season_id,age_group_id,region_id,club_id,league_group_id,division_name,group_name,group_hash_url
2021,1,1,-3,13770,3. division,Pulje 3,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13770,1,1,,,-3,"
2021,1,1,-3,13771,3. division,Pulje 4,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13771,1,1,,,-3,"
2021,1,1,-3,13784,Danmarksserien,Kvalifikation til 3. division pulje A,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13784,1,1,,,-3,"
2021,1,1,-3,13785,Danmarksserien,Kvalifikation til 3. division pulje B,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13785,1,1,,,-3,"
2021,1,1,-3,13786,Danmarksserien,Kvalifikation til 3. division pulje C,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13786,1,1,,,-3,"
2021,1,1,-3,13787,Danmarksserien,Kvalifikation til 3. division pulje D,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13787,1,1,,,-3,"
2021,1,1,-3,14493,"Danmarksserien, Kvalifikationskampe",Kvalifikationskampe,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14493,1,1,,,-3,"
2021,1,1,-3,13788,Danmarksserien,Nedrykning fra Danmarksserien pulje A,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13788,1,1,,,-3,"
2021,1,1,-3,13789,Danmarksserien,Nedrykning fra Danmarksserien pulje B,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13789,1,1,,,-3,"
2021,1,1,-3,13790,Danmarksserien,Nedrykning fra Danmarksserien pulje C,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13790,1,1,,,-3,"
2021,1,1,-3,13791,Danmarksserien,Nedrykning fra Danmarksserien pulje D,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13791,1,1,,,-3,"
2021,1,1,-3,13776,Danmarksserien,Pulje 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13776,1,1,,,-3,"
2021,1,1,-3,13777,Danmarksserien,Pulje 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13777,1,1,,,-3,"
2021,1,1,-3,13778,Danmarksserien,Pulje 3,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13778,1,1,,,-3,"
2021,1,1,-3,13779,Danmarksserien,Pulje 4,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13779,1,1,,,-3,"
2021,1,1,-3,13780,Danmarksserien,Pulje 5,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13780,1,1,,,-3,"
2021,1,1,-3,13781,Danmarksserien,Pulje 6,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13781,1,1,,,-3,"
2021,1,1,-3,13782,Danmarksserien,Pulje 7,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13782,1,1,,,-3,"
2021,1,1,-3,13783,Danmarksserien,Pulje 8,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,13783,1,1,,,-3,"
2021,1,1,-3,14793,DM HOLD 4+2,Senior A 3. - 4. plads,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14793,1,1,,,-3,"
2021,1,1,-3,14794,DM HOLD 4+2,Senior A 5. - 6. plads,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14794,1,1,,,-3,"
2021,1,1,-3,14795,DM HOLD 4+2,Senior A 7. - 8. plads,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14795,1,1,,,-3,"
2021,1,1,-3,14792,DM HOLD 4+2,Senior A finale,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14792,1,1,,,-3,"
2021,1,1,-3,14781,DM HOLD 4+2,Senior A pulje 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14781,1,1,,,-3,"
2021,1,1,-3,14782,DM HOLD 4+2,Senior A pulje 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14782,1,1,,,-3,"
2021,1,1,-3,14783,DM HOLD 4+2,Senior B,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14783,1,1,,,-3,"
2021,1,1,-3,14784,DM HOLD 4+2,Senior C,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14784,1,1,,,-3,"
2021,1,1,-3,14785,DM HOLD 4 spillere,Senior A,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14785,1,1,,,-3,"
2021,1,1,-3,14786,DM HOLD 4 spillere,Senior B,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14786,1,1,,,-3,"
2021,1,1,-3,14787,DM HOLD (MOT) 4+2,Senior motion,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14787,1,1,,,-3,"
2021,1,1,-3,14788,DM HOLD (MOT) 4 spillere,Senior motion 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14788,1,1,,,-3,"
2021,1,1,-3,14789,DM HOLD (MOT) 4 spillere,Senior motion 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14789,1,1,,,-3,"
2021,1,1,-3,14791,DM HOLD (MOT) 2+2,2 + 2 (MOT)/50+,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2021,14791,1,1,,,-3,"
