season_id,age_group_id,region_id,club_id,league_group_id,division_name,group_name,match_id,round,discipline,discipline_no,discipline_code,home_team,away_team,home_players,away_players,home_player_ids,away_player_ids,set_scores,winner_side,winner_team,wo
2022,1,1,-3,14806,Badmintonligaen,Final 4,443915,12 22-04-2023,1. HD,1,HD,Højbjerg/Via Biler,Skovshoved,"Kim Astrup Sørensen, Anders Skaarup Rasmussen","Carsten Mogensen, Lasse Mølhede","47081, 29269","13905, 58031",,,,
2022,1,1,-3,14806,Badmintonligaen,Final 4,443915,12 22-04-2023,2. HD,2,HD,Højbjerg/Via Biler,Skovshoved,"Mads Vestergaard, Karan Rajan Rajarajan","Daniel Lundgaard, Mads Christophersen","3019, 272325","1311, 81169",,,,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424887,1 20-09-2022,1. MD,1,MD,Skovshoved,Aarhus AB,"Lasse Mølhede, Sara Lundgaard","Ben Lane (udl.), Gabriela Svetoslavova Stoeva (EU)","58031, 80319","80581, 232994","16-21, 14-21",away,Aarhus AB,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424887,1 20-09-2022,2. MD,2,MD,Skovshoved,Aarhus AB,"Daniel Lundgaard, Mette Poulsen","Emil Lauritzen, Stefani Svetoslavova Stoeva (EU)","1311, 55556","88086, 232993","21-9, 21-15",home,Skovshoved,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424887,1 20-09-2022,1. DS,1,DS,Skovshoved,Aarhus AB,Line Christophersen,Iris Wang (udl.),154,324938,"17-21, 21-19, 21-15",home,Skovshoved,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424887,1 20-09-2022,2. DS,2,DS,Skovshoved,Aarhus AB,Kristin Kuuba (EU),Anne Fuglsang,327929,87353,"21-15, 21-13",home,Skovshoved,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424887,1 20-09-2022,1. HS,1,HS,Skovshoved,Aarhus AB,Rasmus Gemke,David Kim Kristensen,77864,70867,"21-10, 21-11",home,Skovshoved,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424887,1 20-09-2022,2. HS,2,HS,Skovshoved,Aarhus AB,Mads Christophersen,Martin Bundgaard,81169,81148,"21-16, 21-9",home,Skovshoved,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424887,1 20-09-2022,1. DD,1,DD,Skovshoved,Aarhus AB,"Sara Lundgaard, Mette Poulsen","Gabriela Svetoslavova Stoeva (EU), Stefani Svetoslavova Stoeva (EU)","80319, 55556","232994, 232993","22-24, 7-21",away,Aarhus AB,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424887,1 20-09-2022,1. HD,1,HD,Skovshoved,Aarhus AB,"Lasse Mølhede, Carsten Mogensen","Emil Lauritzen, Ben Lane (udl.)","58031, 13905","88086, 80581","21-14, 21-18",home,Skovshoved,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424887,1 20-09-2022,2. HD,2,HD,Skovshoved,Aarhus AB,"Mads Christophersen, Daniel Lundgaard","David Kim Kristensen, Mikkel Stoffersen","81169, 1311","70867, 72837","21-8, 21-14",home,Skovshoved,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424888,1 20-09-2022,1. MD,1,MD,Solrød Strand,RSL ODENSE OBK,"Jeppe Bay Madsen, Alexandra Bøje","Adam Hall (udl.), Maiken Fruergaard Sørensen","78661, 89506","72789, 68036","21-19, 12-21, 21-16",home,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424888,1 20-09-2022,2. MD,2,MD,Solrød Strand,RSL ODENSE OBK,"Jesper Toft, Maria Højlund Tommerup","Hjalte Linde Johansen, Sara Thygesen","86982, 172194","91920, 40011","19-21, 21-15, 21-9",home,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424888,1 20-09-2022,1. DS,1,DS,Solrød Strand,RSL ODENSE OBK,Mia Blichfeldt,Camilla Martens,81104,32869,"21-9, 21-8",home,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424888,1 20-09-2022,2. DS,2,DS,Solrød Strand,RSL ODENSE OBK,Frederikke Lund,Lærke Tolstrup Hvid,2260,230360,"21-15, 19-21, 21-15",home,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424888,1 20-09-2022,1. HS,1,HS,Solrød Strand,RSL ODENSE OBK,Nhat Nguyen (udl.),Lucas Claerbout (EU),324838,51359,"21-14, 21-17",home,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424888,1 20-09-2022,2. HS,2,HS,Solrød Strand,RSL ODENSE OBK,Emil Holst,Christian Faust Kjær,39835,92043,"21-14, 21-10",home,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424888,1 20-09-2022,1. DD,1,DD,Solrød Strand,RSL ODENSE OBK,"Alexandra Bøje, Mia Blichfeldt","Sara Thygesen, Maiken Fruergaard Sørensen","89506, 81104","40011, 68036","14-21, 21-17, 21-15",home,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424888,1 20-09-2022,1. HD,1,HD,Solrød Strand,RSL ODENSE OBK,"Emil Holst, Jeppe Bay Madsen","Adam Hall (udl.), Christian Faust Kjær","39835, 78661","72789, 92043","21-18, 20-22, 21-14",home,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424888,1 20-09-2022,2. HD,2,HD,Solrød Strand,RSL ODENSE OBK,"Marcus Rindshøj, Jesper Toft","Hjalte Linde Johansen, Patrick Bjerregaard","3198, 86982","91920, 66183","21-18, 21-10",home,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424889,1 20-09-2022,1. MD,1,MD,Team Skælskør-Slagelse,KMB2010,"Frederik Søgaard, Amalie Magelund Krogh","Mikkel Mikkelsen, Natasja P. Anthonisen","80745, 869","48568, 2590","21-18, 21-13",home,Team Skælskør-Slagelse,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424889,1 20-09-2022,2. MD,2,MD,Team Skælskør-Slagelse,KMB2010,"Ruben Jille (EU), Alyssa Tirtosentono (EU)","Mads Emil Christensen, Line Fleischer","75165, 253649","79846, 78823","21-15, 21-9",home,Team Skælskør-Slagelse,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424889,1 20-09-2022,1. DS,1,DS,Team Skælskør-Slagelse,KMB2010,Mariya Mitsova (EU),Gayle Mahulette (EU),335401,318245,"21-15, 15-21, 16-21",away,KMB2010,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424889,1 20-09-2022,2. DS,2,DS,Team Skælskør-Slagelse,KMB2010,Rachael Darragh (EU),Joanna Podedworny (EU),335402,335724,"21-16, 21-10",home,Team Skælskør-Slagelse,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424889,1 20-09-2022,1. HS,1,HS,Team Skælskør-Slagelse,KMB2010,Mark Caljouw (EU),Joran Kweekel (EU),66142,317469,"17-21, 19-21",away,KMB2010,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424889,1 20-09-2022,2. HS,2,HS,Team Skælskør-Slagelse,KMB2010,Felix Burestedt (EU),Steve Olesen,66689,58926,"21-13, 21-6",home,Team Skælskør-Slagelse,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424889,1 20-09-2022,1. DD,1,DD,Team Skælskør-Slagelse,KMB2010,"Amalie Magelund Krogh, Alyssa Tirtosentono (EU)","Gayle Mahulette (EU), Line Fleischer","869, 253649","318245, 78823","21-12, 21-15",home,Team Skælskør-Slagelse,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424889,1 20-09-2022,1. HD,1,HD,Team Skælskør-Slagelse,KMB2010,"Ruben Jille (EU), Ties Van Der Lecq (EU)","Mikkel Mikkelsen, Steve Olesen","75165, 253642","48568, 58926","19-21, 21-9, 21-18",home,Team Skælskør-Slagelse,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424889,1 20-09-2022,2. HD,2,HD,Team Skælskør-Slagelse,KMB2010,"Felix Burestedt (EU), Frederik Søgaard","Mads Emil Christensen, Joran Kweekel (EU)","66689, 80745","79846, 317469","21-19, 21-15",home,Team Skælskør-Slagelse,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424890,1 20-09-2022,1. MD,1,MD,Vendsyssel,Gentofte,"Robin Tabeling (EU), Debora Jille (EU)","Kasper Antonsen, Christine Busch Andreasen","61161, 305462","60945, 2241","21-11, 22-20",home,Vendsyssel,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424890,1 20-09-2022,2. MD,2,MD,Vendsyssel,Gentofte,"Anton Kaisti (EU), Cheryl Seinen (EU)","Rasmus Kjær Pedersen, Marie Røpke","328511, 69668","83801, 19857","14-21, 18-21",away,Gentofte,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424890,1 20-09-2022,1. DS,1,DS,Vendsyssel,Gentofte,Kirsty Alison Gilmour (udl.),Sofie Holmboe Dahl,57455,76924,"21-17, 21-10",home,Vendsyssel,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424890,1 20-09-2022,2. DS,2,DS,Vendsyssel,Gentofte,Beiwen Zhang (udl.),Edith Urell (EU),255348,253607,"21-2, 21-0",home,Vendsyssel,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424890,1 20-09-2022,1. HS,1,HS,Vendsyssel,Gentofte,Victor Svendsen,Victor Ørding Kauffmann,69610,91606,"15-21, 21-19, 14-21",away,Gentofte,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424890,1 20-09-2022,2. HS,2,HS,Vendsyssel,Gentofte,Magnus Johannesen,Matthias Kicklitz (EU),2972,3049,"21-17, 21-12",home,Vendsyssel,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424890,1 20-09-2022,1. DD,1,DD,Vendsyssel,Gentofte,"Cheryl Seinen (EU), Debora Jille (EU)","Christine Busch Andreasen, Marie Røpke","69668, 305462","2241, 19857","21-17, 21-18",home,Vendsyssel,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424890,1 20-09-2022,1. HD,1,HD,Vendsyssel,Gentofte,"Robin Tabeling (EU), Victor Svendsen","Kasper Antonsen, Rasmus Kjær Pedersen","61161, 69610","60945, 83801","15-21, 16-21",away,Gentofte,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424890,1 20-09-2022,2. HD,2,HD,Vendsyssel,Gentofte,"Anton Kaisti (EU), Zvonimir Durkinjak (EU)","Matthias Kicklitz (EU), Rasmus Prasz Espersen","328511, 23630","3049, 2346","19-21, 21-16, 19-21",away,Gentofte,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424891,1 20-09-2022,1. MD,1,MD,Værløse,Højbjerg/Via Biler,"Emil Hybel, Mai Surrow","Anders Skaarup Rasmussen, Rikke Søby Hansen","84145, 50755","29269, 66239","20-22, 21-12, 21-18",home,Værløse,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424891,1 20-09-2022,2. MD,2,MD,Værløse,Højbjerg/Via Biler,"Andreas Søndergaard, Iben Bergstein","Mads Vestergaard, Selena Piek (EU)","84100, 68181","3019, 250890","16-21, 11-21",away,Højbjerg/Via Biler,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424891,1 20-09-2022,1. DS,1,DS,Værløse,Højbjerg/Via Biler,Iben Bergstein,Line Kjærsfeldt,68181,61094,"7-21, 15-21",away,Højbjerg/Via Biler,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424891,1 20-09-2022,2. DS,2,DS,Værløse,Højbjerg/Via Biler,Sophie Engel McGregor,Amalie Schulz Terp-Nielsen,264616,2532,"6-21, 6-21",away,Højbjerg/Via Biler,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424891,1 20-09-2022,1. HS,1,HS,Værløse,Højbjerg/Via Biler,Ditlev Jæger Holm,Ygor Coelho (udl.),80361,250876,"21-13, 17-21, 23-21",home,Værløse,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424891,1 20-09-2022,2. HS,2,HS,Værløse,Højbjerg/Via Biler,Christopher Vittoriani,Karan Rajan Rajarajan,3269,272325,"21-12, 21-17",home,Værløse,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424891,1 20-09-2022,1. DD,1,DD,Værløse,Højbjerg/Via Biler,"Mai Surrow, Sophie Engel McGregor","Amalie Schulz Terp-Nielsen, Selena Piek (EU)","50755, 264616","2532, 250890","8-21, 9-21",away,Højbjerg/Via Biler,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424891,1 20-09-2022,1. HD,1,HD,Værløse,Højbjerg/Via Biler,"Andreas Søndergaard, Ditlev Jæger Holm","Mads Vestergaard, Kim Astrup Sørensen","84100, 80361","3019, 47081","21-17, 15-21, 21-17",home,Værløse,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424891,1 20-09-2022,2. HD,2,HD,Værløse,Højbjerg/Via Biler,"Emil Hybel, Christopher Vittoriani","Anders Skaarup Rasmussen, Karan Rajan Rajarajan","84145, 3269","29269, 272325","10-21, 8-21",away,Højbjerg/Via Biler,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424892,2 22-09-2022,1. MD,1,MD,Gentofte,Solrød Strand,"Christine Busch Andreasen, Kasper Antonsen","Jeppe Bay Madsen, Alexandra Bøje","2241, 60945","78661, 89506","13-21, 19-21",away,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424892,2 22-09-2022,2. MD,2,MD,Gentofte,Solrød Strand,"Marie Røpke, Rasmus Kjær Pedersen","Maria Højlund Tommerup, Jesper Toft","19857, 83801","172194, 86982","21-18, 15-21, 21-18",home,Gentofte,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424892,2 22-09-2022,1. DS,1,DS,Gentofte,Solrød Strand,Sofie Holmboe Dahl,Mia Blichfeldt,76924,81104,"11-21, 13-21",away,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424892,2 22-09-2022,2. DS,2,DS,Gentofte,Solrød Strand,Sofie Karmann,Frederikke Lund,234461,2260,"11-21, 21-17, 10-21",away,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424892,2 22-09-2022,1. HS,1,HS,Gentofte,Solrød Strand,Victor Ørding Kauffmann,Nhat Nguyen (udl.),91606,324838,"19-21, 12-21",away,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424892,2 22-09-2022,2. HS,2,HS,Gentofte,Solrød Strand,Matthias Kicklitz (EU),Emil Holst,3049,39835,"21-19, 18-21, 21-12",home,Gentofte,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424892,2 22-09-2022,1. DD,1,DD,Gentofte,Solrød Strand,"Christine Busch Andreasen, Marie Røpke","Mia Blichfeldt, Alexandra Bøje","2241, 19857","81104, 89506","21-13, 18-21, 14-21",away,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424892,2 22-09-2022,1. HD,1,HD,Gentofte,Solrød Strand,"Kasper Antonsen, Rasmus Kjær Pedersen","Emil Holst, Jeppe Bay Madsen","60945, 83801","39835, 78661","21-16, 19-21, 21-18",home,Gentofte,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424892,2 22-09-2022,2. HD,2,HD,Gentofte,Solrød Strand,"Rasmus Prasz Espersen, Matthias Kicklitz (EU)","Marcus Rindshøj, Jesper Toft","2346, 3049","3198, 86982","16-21, 18-21",away,Solrød Strand,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424893,2 22-09-2022,1. MD,1,MD,Højbjerg/Via Biler,Team Skælskør-Slagelse,"Kim Astrup Sørensen, Rikke Søby Hansen","Amalie Magelund Krogh, Frederik Søgaard","47081, 66239","869, 80745","22-20, 14-21, 15-21",away,Team Skælskør-Slagelse,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424893,2 22-09-2022,2. MD,2,MD,Højbjerg/Via Biler,Team Skælskør-Slagelse,"Anders Skaarup Rasmussen, Selena Piek (EU)","Alyssa Tirtosentono (EU), Ruben Jille (EU)","29269, 250890","253649, 75165","21-10, 19-21, 21-15",home,Højbjerg/Via Biler,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424893,2 22-09-2022,1. DS,1,DS,Højbjerg/Via Biler,Team Skælskør-Slagelse,Line Kjærsfeldt,Mariya Mitsova (EU),61094,335401,"21-18, 21-16",home,Højbjerg/Via Biler,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424893,2 22-09-2022,2. DS,2,DS,Højbjerg/Via Biler,Team Skælskør-Slagelse,Amalie Schulz Terp-Nielsen,Rachael Darragh (EU),2532,335402,"19-21, 21-8, 21-10",home,Højbjerg/Via Biler,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424893,2 22-09-2022,1. HS,1,HS,Højbjerg/Via Biler,Team Skælskør-Slagelse,Ygor Coelho (udl.),Mark Caljouw (EU),250876,66142,"22-20, 18-21, 21-18",home,Højbjerg/Via Biler,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424893,2 22-09-2022,2. HS,2,HS,Højbjerg/Via Biler,Team Skælskør-Slagelse,Karan Rajan Rajarajan,Felix Burestedt (EU),272325,66689,"21-15, 21-19",home,Højbjerg/Via Biler,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424893,2 22-09-2022,1. DD,1,DD,Højbjerg/Via Biler,Team Skælskør-Slagelse,"Amalie Schulz Terp-Nielsen, Selena Piek (EU)","Amalie Magelund Krogh, Alyssa Tirtosentono (EU)","2532, 250890","869, 253649","24-22, 21-23, 16-21",away,Team Skælskør-Slagelse,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424893,2 22-09-2022,1. HD,1,HD,Højbjerg/Via Biler,Team Skælskør-Slagelse,"Anders Skaarup Rasmussen, Kim Astrup Sørensen","Ties Van Der Lecq (EU), Frederik Søgaard","29269, 47081","253642, 80745","21-18, 21-12",home,Højbjerg/Via Biler,
2022,1,1,-3,14805,Badmintonligaen,Grundspil,424893,2 22-09-2022,2. HD,2,HD,Højbjerg/Via Biler,Team Skælskør-Slagelse,"Mads Vestergaard, Karan Rajan Rajarajan","Mark Caljouw (EU), Ruben Jille (EU)","3019, 272325","66142, 75165","21-17, 21-19",home,Højbjerg/Via Biler,
