season_id,age_group_id,region_id,club_id,league_group_id,division_name,group_name,match_id,round,round_no,round_date,time,home_team,away_team,organizer,venue,team_result,team_points,wo,livescore
2025,1,1,-3,17880,Badmintonligaen,Grundspil,487618,7 12-12-2025,7,12-12-2025,fr 12‑12‑2025 18:30,Odense OBK,Vendsyssel,,OBK-­hallen,4-5,5-7,,
2025,1,1,-3,17880,Badmintonligaen,Grundspil,487619,7 12-12-2025,7,12-12-2025,fr 12‑12‑2025 19:00,Greve,Højbjerg,,Greve Idræts Center,5-4,7-5,,
2025,1,1,-3,17880,Badmintonligaen,Grundspil,503567,8 17-02-2026,8,17-02-2026,ti 17‑02‑2026 18:30,Hvidovre,Gentofte,,HBC-Hallen,7-2,10-2,,
2025,1,1,-3,17880,Badmintonligaen,Grundspil,503568,8 17-02-2026,8,17-02-2026,ti 17‑02‑2026 18:30,Skovshoved,Værløse,,Krøyersvej,4-5,5-7,,
2025,1,1,-3,17880,Badmintonligaen,Grundspil,503569,8 17-02-2026,8,17-02-2026,ti 17‑02‑2026 18:30,Team Skælskør-Slagelse,Højbjerg,,Skælskør Badminton Center,4-5,5-7,,
2025,1,1,-3,17880,Badmintonligaen,Grundspil,503570,8 17-02-2026,8,17-02-2026,ti 17‑02‑2026 19:00,Vendsyssel,Solrød Strand,,Skagen Tennis- og badmintonhaller,7-2,10-2,,
2025,1,1,-3,17880,Badmintonligaen,Grundspil,503571,8 17-02-2026,8,17-02-2026,ti 17‑02‑2026 18:30,Greve,Odense OBK,,Greve Idræts Center,7-2,10-2,,
2025,1,1,-3,17880,Badmintonligaen,Grundspil,503572,9 20-02-2026,9,20-02-2026,fr 20‑02‑2026 18:30,Gentofte,Vendsyssel,,GBK Hallen,3-6,3-9,,
2025,1,1,-3,17880,Badmintonligaen,Grundspil,503573,9 20-02-2026,9,20-02-2026,fr 20‑02‑2026 18:30,Højbjerg,Skovshoved,,NES Arena,3-6,3-9,,
2025,1,1,-3,17880,Badmintonligaen,Grundspil,503574,9 20-02-2026,9,20-02-2026,fr 20‑02‑2026 18:30,Odense OBK,Hvidovre,,OBK-­hallen,3-6,3-9,,
2025,1,1,-3,17880,Badmintonligaen,Grundspil,503575,9 20-02-2026,9,20-02-2026,fr 20‑02‑2026 18:30,Solrød Strand,Team Skælskør-Slagelse,,Solrød Idrætscenter Hal A,6-3,9-3,,
2025,1,1,-3,17880,Badmintonligaen,Grundspil,503576,9 20-02-2026,9,20-02-2026,fr 20‑02‑2026 18:30,Værløse,Greve,,Værløsehallerne,5-4,7-5,,
2025,1,1,-3,17881,Badmintonligaen,Guldkamp,503793,12 14-04-2026,12,14-04-2026,(14‑04‑2026),Vinder af semifinale 1,Vinder af semifinale 2,,,-,-,,
2025,1,1,-3,17886,Badmintonligaen,Kvalifikationskamp liga/1. division,503799,11/12 18-04-2026,,,(18‑04‑2026),Odense OBK,Nr. 2 fra kvalifikation t...,,,-,-,,
2025,1,1,-3,17884,Badmintonligaen,Kvartfinaler,505618,10 24-03-2026,10,24-03-2026,ti 24‑03‑2026 18:30,Hvidovre,Gentofte,,HBC-Hallen,-,-,,
2025,1,1,-3,17884,Badmintonligaen,Kvartfinaler,505619,10 24-03-2026,10,24-03-2026,ti 24‑03‑2026 18:30,Højbjerg,Værløse,,NES Arena,-,-,,
2025,1,1,-3,17883,Badmintonligaen,Semifinaler,505620,11 26-03-2026,11,26-03-2026,(26‑03‑2026),Vendsyssel,Vinder af kvartfinaler,,,-,-,,
2025,1,1,-3,17883,Badmintonligaen,Semifinaler,505621,11 26-03-2026,11,26-03-2026,(26‑03‑2026),Skovshoved,Vinder af kvartfinaler.,,,-,-,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503800,8 31-01-2026,8,31-01-2026,lø 31‑01‑2026 16:00,Aarhus AB,Værløse 2,,Aarhus Badmintonhal,7-2,10-2,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503801,8 31-01-2026,8,31-01-2026,lø 31‑01‑2026 17:00,Odense OBK 2,Hvidovre 2,,OBK-­hallen 2-4,3-6,3-9,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503802,8 31-01-2026,8,31-01-2026,lø 31‑01‑2026 16:00,Aalborg Triton,Lillerød,,Vester Mariendal Skole,3-6,3-9,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503803,8 31-01-2026,8,31-01-2026,lø 31‑01‑2026 16:00,Kolding BK,KBK Kbh.,,Kolding Ketsjercenter,5-4,7-5,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503804,9 21-02-2026,9,21-02-2026,lø 21‑02‑2026 16:30,KBK Kbh.,Aalborg Triton,,KBK-Hallen,9-0,12-0,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503805,9 21-02-2026,9,21-02-2026,lø 21‑02‑2026 13:00,Lillerød,Kolding BK,,"Lillerød-Hallerne, Hal 1",6-3,9-3,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503806,9 21-02-2026,9,21-02-2026,lø 21‑02‑2026 14:00,Hvidovre 2,Aarhus AB,,HBC-Hallen 2-5,6-3,9-3,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503807,9 21-02-2026,9,21-02-2026,lø 21‑02‑2026 11:30,Værløse 2,Odense OBK 2,,Værløsehallerne 1-3,4-5,5-7,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503808,10 07-03-2026,10,07-03-2026,ma 02‑03‑2026 18:30,Aarhus AB,Lillerød,,Aarhus Badmintonhal,3-6,3-9,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503809,10 07-03-2026,10,07-03-2026,ti 10‑03‑2026 19:00,Odense OBK 2,KBK Kbh.,,OBK-­hallen,-,-,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503810,10 07-03-2026,10,07-03-2026,ti 10‑03‑2026 19:00,Aalborg Triton,Værløse 2,,Vester Mariendal Skole,-,-,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503811,10 07-03-2026,10,07-03-2026,lø 07‑03‑2026 16:00,Kolding BK,Hvidovre 2,,Kolding Ketsjercenter,-,-,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503812,11 21-03-2026,11,21-03-2026,ma 23‑03‑2026 19:00,KBK Kbh.,Aarhus AB,,KBK-Hallen,-,-,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503813,11 21-03-2026,11,21-03-2026,lø 21‑03‑2026 16:30,Lillerød,Odense OBK 2,,"Lillerød-Hallerne, Hal 1",-,-,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503814,11 21-03-2026,11,21-03-2026,ma 23‑03‑2026 19:00,Hvidovre 2,Aalborg Triton,,HBC-Hallen 2-5,-,-,,
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,503815,11 21-03-2026,11,21-03-2026,ma 23‑03‑2026 18:30,Værløse 2,Kolding BK,,Værløsehallerne,-,-,,
2025,1,1,-3,17891,1. division,Kvalifikationskampe til 1. division,503852,12 18-04-2026,12,18-04-2026,(18‑04‑2026),6 fra Nedrykning fra 1. division,Nr. 3 fra kvalifikation t...,,,-,-,,
2025,1,1,-3,17891,1. division,Kvalifikationskampe til 1. division,503853,12 18-04-2026,12,18-04-2026,(18‑04‑2026),7 fra Nedrykning fra 1. division,Nr. 2 fra kvalifikation t...,,,-,-,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503816,8 31-01-2026,8,31-01-2026,lø 31‑01‑2026 13:00,Badminton Esbjerg,Solrød Strand 2,,Det Faglige Hus Badmintoncenter 5-7,5-4,7-5,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503817,8 31-01-2026,8,31-01-2026,lø 31‑01‑2026 12:00,Viby J,Gentofte 2,,Viby Badmintonhal,5-4,7-5,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503818,8 31-01-2026,8,31-01-2026,lø 31‑01‑2026 16:00,Højbjerg 2,Hillerød,,NES Arena 4-6,1-8,1-11,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503819,8 31-01-2026,8,31-01-2026,lø 31‑01‑2026 17:00,Langhøj,Skovshoved 2,,Langhøj Hallen,0-9,0-12,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503820,9 21-02-2026,9,21-02-2026,lø 21‑02‑2026 13:00,Skovshoved 2,Højbjerg 2,,Krøyersvej 1-3,8-1,11-1,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503821,9 21-02-2026,9,21-02-2026,lø 21‑02‑2026 17:00,Hillerød,Langhøj,,Hillerød Badmintonklub 5-7,6-3,9-3,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503822,9 21-02-2026,9,21-02-2026,lø 21‑02‑2026 11:00,Gentofte 2,Badminton Esbjerg,,GBK Hallen 1-4,8-1,11-1,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503823,9 21-02-2026,9,21-02-2026,sø 22‑02‑2026 13:00,Solrød Strand 2,Viby J,,Solrød Idrætscenter Hal A 1-3,4-5,5-7,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503824,10 07-03-2026,10,07-03-2026,ma 09‑03‑2026 18:30,Badminton Esbjerg,Hillerød,,Det Faglige Hus Badmintoncenter,-,-,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503825,10 07-03-2026,10,07-03-2026,ti 10‑03‑2026 19:00,Viby J,Skovshoved 2,,Viby Badmintonhal,-,-,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503826,10 07-03-2026,10,07-03-2026,ti 10‑03‑2026 18:30,Højbjerg 2,Solrød Strand 2,,NES Arena 4-6,-,-,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503827,10 07-03-2026,10,07-03-2026,lø 07‑03‑2026 17:00,Langhøj,Gentofte 2,,Langhøj Hallen,-,-,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503828,11 21-03-2026,11,21-03-2026,sø 22‑03‑2026 14:00,Skovshoved 2,Badminton Esbjerg,,Krøyersvej 1-3,-,-,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503829,11 21-03-2026,11,21-03-2026,lø 21‑03‑2026 13:30,Hillerød,Viby J,,Hillerød Badmintonklub 5-7,-,-,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503830,11 21-03-2026,11,21-03-2026,ma 23‑03‑2026 18:30,Gentofte 2,Højbjerg 2,,GBK Hallen 1-4,-,-,,
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,503831,11 21-03-2026,11,21-03-2026,lø 21‑03‑2026 13:00,Solrød Strand 2,Langhøj,,Solrød Idrætscenter Hal A 1-3,-,-,,
2025,1,1,-3,17887,1. division,Pulje 1,484996,1 06-09-2025,1,06-09-2025,sø 07‑09‑2025 12:00,Højbjerg 2,Langhøj,Højbjerg,NES Arena 4-6,6-3,9-3,,
2025,1,1,-3,17887,1. division,Pulje 1,484998,1 06-09-2025,1,06-09-2025,sø 07‑09‑2025 17:00,Aalborg Triton,Kolding BK,Aalborg Triton,Vester Mariendal Skole,7-2,10-2,,
2025,1,1,-3,17887,1. division,Pulje 1,484999,1 06-09-2025,1,06-09-2025,sø 07‑09‑2025 13:00,Aarhus AB,Badminton Esbjerg,Aarhus AB,Aarhus Badmintonhal,7-2,10-2,,
2025,1,1,-3,17887,1. division,Pulje 1,487620,1 06-09-2025,1,06-09-2025,lø 06‑09‑2025 16:00,Viby J,Odense OBK 2,,Viby Badmintonhal,4-5,5-7,,
2025,1,1,-3,17887,1. division,Pulje 1,485000,2 20-09-2025,2,20-09-2025,ma 15‑09‑2025 18:30,Kolding BK,Højbjerg 2,Kolding BK,Kolding Ketsjercenter,6-3,9-3,,
2025,1,1,-3,17887,1. division,Pulje 1,485001,2 20-09-2025,2,20-09-2025,lø 20‑09‑2025 13:00,Badminton Esbjerg,Viby J,Badminton Esbjerg,Det Faglige Hus Badmintoncenter 1-3,6-3,9-3,,
2025,1,1,-3,17887,1. division,Pulje 1,485002,2 20-09-2025,2,20-09-2025,ma 22‑09‑2025 18:30,Langhøj,Aalborg Triton,Langhøj,Langhøj Hallen,1-8,1-11,,
2025,1,1,-3,17887,1. division,Pulje 1,487621,2 20-09-2025,2,20-09-2025,sø 21‑09‑2025 17:00,Odense OBK 2,Aarhus AB,,OBK-­hallen 2-4,8-1,11-1,,
2025,1,1,-3,17887,1. division,Pulje 1,485004,3 04-10-2025,3,04-10-2025,ma 29‑09‑2025 19:00,Viby J,Højbjerg 2,Viby J,Viby Badmintonhal,5-4,7-5,,
2025,1,1,-3,17887,1. division,Pulje 1,485006,3 04-10-2025,3,04-10-2025,lø 04‑10‑2025 15:30,Aarhus AB,Aalborg Triton,Aarhus AB,Aarhus Badmintonhal,8-1,11-1,,
2025,1,1,-3,17887,1. division,Pulje 1,485007,3 04-10-2025,3,04-10-2025,lø 04‑10‑2025 13:00,Badminton Esbjerg,Kolding BK,Badminton Esbjerg,Det Faglige Hus Badmintoncenter 1-3,5-4,7-5,,
2025,1,1,-3,17887,1. division,Pulje 1,487622,3 04-10-2025,3,04-10-2025,to 23‑10‑2025 19:00,Odense OBK 2,Langhøj,,OBK-­hallen,6-3,9-3,,
2025,1,1,-3,17887,1. division,Pulje 1,485008,4 25-10-2025,4,25-10-2025,lø 25‑10‑2025 17:00,Langhøj,Viby J,Langhøj,Langhøj Hallen,4-5,5-7,,
2025,1,1,-3,17887,1. division,Pulje 1,485010,4 25-10-2025,4,25-10-2025,to 23‑10‑2025 18:30,Kolding BK,Aarhus AB,Kolding BK,Kolding Ketsjercenter,4-5,5-7,,
2025,1,1,-3,17887,1. division,Pulje 1,485011,4 25-10-2025,4,25-10-2025,lø 25‑10‑2025 16:00,Højbjerg 2,Badminton Esbjerg,Højbjerg,NES Arena 4-6,6-3,9-3,,
2025,1,1,-3,17887,1. division,Pulje 1,487623,4 25-10-2025,4,25-10-2025,ti 21‑10‑2025 19:00,Aalborg Triton,Odense OBK 2,,Vester Mariendal Skole,4-5,5-7,,
2025,1,1,-3,17887,1. division,Pulje 1,485012,5 15-11-2025,5,15-11-2025,lø 15‑11‑2025 13:00,Badminton Esbjerg,Langhøj,Badminton Esbjerg,Det Faglige Hus Badmintoncenter 1-3,9-0,12-0,,
2025,1,1,-3,17887,1. division,Pulje 1,485014,5 15-11-2025,5,15-11-2025,lø 15‑11‑2025 12:00,Viby J,Aalborg Triton,Viby J,Viby Badmintonhal,5-4,7-5,,
2025,1,1,-3,17887,1. division,Pulje 1,485015,5 15-11-2025,5,15-11-2025,sø 16‑11‑2025 12:00,Højbjerg 2,Aarhus AB,Højbjerg,NES Arena 6-8,1-8,1-11,,
2025,1,1,-3,17887,1. division,Pulje 1,487624,5 15-11-2025,5,15-11-2025,lø 15‑11‑2025 16:00,Kolding BK,Odense OBK 2,,Kolding Ketsjercenter,5-4,7-5,,
2025,1,1,-3,17887,1. division,Pulje 1,485016,6 06-12-2025,6,06-12-2025,lø 06‑12‑2025 15:00,Aalborg Triton,Højbjerg 2,Aalborg Triton,Vester Mariendal Skole,8-1,11-1,,
2025,1,1,-3,17887,1. division,Pulje 1,485017,6 06-12-2025,6,06-12-2025,lø 06‑12‑2025 16:00,Aarhus AB,Viby J,Aarhus AB,Aarhus Badmintonhal,7-2,10-2,,
2025,1,1,-3,17887,1. division,Pulje 1,485018,6 06-12-2025,6,06-12-2025,to 11‑12‑2025 18:00,Langhøj,Kolding BK,Kolding BK,Kolding Ketsjercenter,0-9,0-12,,
2025,1,1,-3,17887,1. division,Pulje 1,487625,6 06-12-2025,6,06-12-2025,lø 06‑12‑2025 17:00,Odense OBK 2,Badminton Esbjerg,,OBK-­hallen 2-4,6-3,9-3,,
2025,1,1,-3,17887,1. division,Pulje 1,485021,7 10-01-2026,7,10-01-2026,lø 10‑01‑2026 15:30,Aarhus AB,Langhøj,Aarhus AB,Aarhus Badmintonhal,9-0,12-0,,
2025,1,1,-3,17887,1. division,Pulje 1,485022,7 10-01-2026,7,10-01-2026,ma 12‑01‑2026 18:30,Badminton Esbjerg,Aalborg Triton,Badminton Esbjerg,Det Faglige Hus Badmintoncenter 1-3,5-4,7-5,,
2025,1,1,-3,17887,1. division,Pulje 1,485023,7 10-01-2026,7,10-01-2026,lø 10‑01‑2026 16:00,Viby J,Kolding BK,Viby J,Viby Badmintonhal,4-5,5-7,,
2025,1,1,-3,17887,1. division,Pulje 1,487626,7 10-01-2026,7,10-01-2026,lø 10‑01‑2026 17:00,Odense OBK 2,Højbjerg 2,,OBK-­hallen 2-4,6-3,9-3,,
2025,1,1,-3,17888,1. division,Pulje 2,485024,1 06-09-2025,1,06-09-2025,lø 06‑09‑2025 13:00,Skovshoved 2,Værløse 2,Skovshoved,Krøyersvej 1-3,3-6,3-9,,
2025,1,1,-3,17888,1. division,Pulje 2,485025,1 06-09-2025,1,06-09-2025,lø 06‑09‑2025 13:00,Solrød Strand 2,KBK Kbh.,Solrød Strand,Solrød Idrætscenter Hal A 1-3,3-6,3-9,,
2025,1,1,-3,17888,1. division,Pulje 2,485026,1 06-09-2025,1,06-09-2025,lø 06‑09‑2025 14:00,Hvidovre 2,Lillerød,Hvidovre,HBC-Hallen,6-3,9-3,,
2025,1,1,-3,17888,1. division,Pulje 2,485027,1 06-09-2025,1,06-09-2025,lø 06‑09‑2025 17:00,Hillerød,Gentofte 2,Hillerød,Hillerød Badmintonklub 5-7,6-3,9-3,,
2025,1,1,-3,17888,1. division,Pulje 2,485028,2 20-09-2025,2,20-09-2025,ti 23‑09‑2025 18:30,Lillerød,Skovshoved 2,Lillerød,"Lillerød-Hallerne, Hal 1 3-3",6-3,9-3,,
2025,1,1,-3,17888,1. division,Pulje 2,485029,2 20-09-2025,2,20-09-2025,lø 20‑09‑2025 11:00,Gentofte 2,Solrød Strand 2,Gentofte,GBK Hallen 1-4,6-3,9-3,,
2025,1,1,-3,17888,1. division,Pulje 2,485030,2 20-09-2025,2,20-09-2025,ti 16‑09‑2025 18:30,Værløse 2,Hvidovre 2,Værløse,Værløsehallerne 2-5,4-5,5-7,,
2025,1,1,-3,17888,1. division,Pulje 2,485031,2 20-09-2025,2,20-09-2025,sø 21‑09‑2025 13:00,KBK Kbh.,Hillerød,KBK Kbh.,KBK-Hallen,5-4,7-5,,
2025,1,1,-3,17888,1. division,Pulje 2,485032,3 04-10-2025,3,04-10-2025,sø 05‑10‑2025 12:00,Solrød Strand 2,Skovshoved 2,Solrød Strand,Solrød Idrætscenter Hal A 1-3,3-6,3-9,,
2025,1,1,-3,17888,1. division,Pulje 2,485033,3 04-10-2025,3,04-10-2025,sø 05‑10‑2025 13:00,KBK Kbh.,Værløse 2,KBK Kbh.,KBK-Hallen,6-3,9-3,,
2025,1,1,-3,17888,1. division,Pulje 2,485034,3 04-10-2025,3,04-10-2025,ma 29‑09‑2025 19:00,Hillerød,Hvidovre 2,Hillerød,Hillerød Badmintonklub 5-7,4-5,5-7,,
2025,1,1,-3,17888,1. division,Pulje 2,485035,3 04-10-2025,3,04-10-2025,ma 29‑09‑2025 18:30,Gentofte 2,Lillerød,Gentofte,GBK Hallen 1-4,3-6,3-9,,
2025,1,1,-3,17888,1. division,Pulje 2,485036,4 25-10-2025,4,25-10-2025,lø 25‑10‑2025 11:30,Værløse 2,Solrød Strand 2,Værløse,Værløsehallerne 1-3,6-3,9-3,,
2025,1,1,-3,17888,1. division,Pulje 2,485037,4 25-10-2025,4,25-10-2025,lø 25‑10‑2025 14:00,Hvidovre 2,KBK Kbh.,Hvidovre,HBC-Hallen,3-6,3-9,,
2025,1,1,-3,17888,1. division,Pulje 2,485038,4 25-10-2025,4,25-10-2025,ma 03‑11‑2025 18:30,Lillerød,Hillerød,Lillerød,"Lillerød-Hallerne, Hal 1",8-1,11-1,,
2025,1,1,-3,17888,1. division,Pulje 2,485039,4 25-10-2025,4,25-10-2025,lø 25‑10‑2025 13:00,Skovshoved 2,Gentofte 2,Skovshoved,Krøyersvej 1-3,7-2,10-2,,
2025,1,1,-3,17888,1. division,Pulje 2,485040,5 15-11-2025,5,15-11-2025,sø 16‑11‑2025 12:00,Gentofte 2,Værløse 2,Gentofte,GBK Hallen 1-4,2-7,2-10,,
2025,1,1,-3,17888,1. division,Pulje 2,485041,5 15-11-2025,5,15-11-2025,lø 15‑11‑2025 13:00,Lillerød,KBK Kbh.,Lillerød,"Lillerød-Hallerne, Hal 1 3-3",4-5,5-7,,
