season_id,age_group_id,region_id,club_id,league_group_id,division_name,group_name,group_hash_url
2025,1,1,-3,17882,Badmintonligaen,Bronzekamp,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17882,1,1,,,-3,"
2025,1,1,-3,17880,Badmintonligaen,Grundspil,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17880,1,1,,,-3,"
2025,1,1,-3,17881,Badmintonligaen,Guldkamp,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17881,1,1,,,-3,"
2025,1,1,-3,17886,Badmintonligaen,Kvalifikationskamp liga/1. division,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17886,1,1,,,-3,"
2025,1,1,-3,17884,Badmintonligaen,Kvartfinaler,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17884,1,1,,,-3,"
2025,1,1,-3,17883,Badmintonligaen,Semifinaler,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17883,1,1,,,-3,"
2025,1,1,-3,17889,1. division,Kvalifikation til Badmintonligaen,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17889,1,1,,,-3,"
2025,1,1,-3,17891,1. division,Kvalifikationskampe til 1. division,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17891,1,1,,,-3,"
2025,1,1,-3,17890,1. division,Nedrykning fra 1. division,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17890,1,1,,,-3,"
2025,1,1,-3,17887,1. division,Pulje 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17887,1,1,,,-3,"
2025,1,1,-3,17888,1. division,Pulje 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17888,1,1,,,-3,"
2025,1,1,-3,17894,2. division,Kvalifikation til 1. division,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17894,1,1,,,-3,"
2025,1,1,-3,17895,2. division,Nedrykning fra 2. division,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17895,1,1,,,-3,"
2025,1,1,-3,17892,2. division,Pulje 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17892,1,1,,,-3,"
2025,1,1,-3,17893,2. division,Pulje 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17893,1,1,,,-3,"
2025,1,1,-3,17910,3. division,Kvalifikation til 2.division pulje A,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17910,1,1,,,-3,"
2025,1,1,-3,17911,3. division,Kvalifikation til 2.division pulje B,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17911,1,1,,,-3,"
2025,1,1,-3,17915,3. division,Kvalkampe: Nedrykning til DS,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17915,1,1,,,-3,"
2025,1,1,-3,17914,3. division,Kvalkampe: Oprykning til 2. division,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17914,1,1,,,-3,"
2025,1,1,-3,17912,3. division,Nedrykning fra 3. division pulje A,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17912,1,1,,,-3,"
2025,1,1,-3,17913,3. division,Nedrykning fra 3. division pulje B,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17913,1,1,,,-3,"
2025,1,1,-3,17906,3. division,Pulje 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17906,1,1,,,-3,"
2025,1,1,-3,17907,3. division,Pulje 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17907,1,1,,,-3,"
2025,1,1,-3,17908,3. division,Pulje 3,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17908,1,1,,,-3,"
2025,1,1,-3,17909,3. division,Pulje 4,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17909,1,1,,,-3,"
2025,1,1,-3,17924,Danmarksserien,Kvalifikation til 3. division pulje A,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17924,1,1,,,-3,"
2025,1,1,-3,17925,Danmarksserien,Kvalifikation til 3. division pulje B,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17925,1,1,,,-3,"
2025,1,1,-3,17926,Danmarksserien,Kvalifikation til 3. division pulje C,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17926,1,1,,,-3,"
2025,1,1,-3,17927,Danmarksserien,Kvalifikation til 3. division pulje D,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17927,1,1,,,-3,"
2025,1,1,-3,17933,Danmarksserien,Kvalkampe: Nedrykning til KS,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17933,1,1,,,-3,"
2025,1,1,-3,17932,Danmarksserien,Kvalkampe: Oprykning til 3. division,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17932,1,1,,,-3,"
2025,1,1,-3,17928,Danmarksserien,Nedrykning fra Danmarksserien pulje A,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17928,1,1,,,-3,"
2025,1,1,-3,17929,Danmarksserien,Nedrykning fra Danmarksserien pulje B,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17929,1,1,,,-3,"
2025,1,1,-3,17930,Danmarksserien,Nedrykning fra Danmarksserien pulje C,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17930,1,1,,,-3,"
2025,1,1,-3,17931,Danmarksserien,Nedrykning fra Danmarksserien pulje D,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17931,1,1,,,-3,"
2025,1,1,-3,17916,Danmarksserien,Pulje 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17916,1,1,,,-3,"
2025,1,1,-3,17917,Danmarksserien,Pulje 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17917,1,1,,,-3,"
2025,1,1,-3,17918,Danmarksserien,Pulje 3,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17918,1,1,,,-3,"
2025,1,1,-3,17919,Danmarksserien,Pulje 4,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17919,1,1,,,-3,"
2025,1,1,-3,17920,Danmarksserien,Pulje 5,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17920,1,1,,,-3,"
2025,1,1,-3,17921,Danmarksserien,Pulje 6,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17921,1,1,,,-3,"
2025,1,1,-3,17922,Danmarksserien,Pulje 7,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17922,1,1,,,-3,"
2025,1,1,-3,17923,Danmarksserien,Pulje 8,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2025,17923,1,1,,,-3,"
